Region,area,bedrooms,name,price,url,where,Latitude,Longtitude,City
eby,,3,"3X2 European-style wood cabinetry, granite counter-tops",2450,https://sfbay.craigslist.org/eby/apa/d/pittsburg-3x2-european-style-wood/6846719911.html,pittsburg / antioch,38.009304,-121.872705,pittsburg
eby,,1,Very nice studio for rent!,1650,https://sfbay.craigslist.org/eby/apa/d/hayward-very-nice-studio-for-rent/6857825214.html,hayward / castro valley,37.640556,-122.064983,hayward
eby,,1,Like New large 1 bedroom in Dimond District,1860,https://sfbay.craigslist.org/eby/apa/d/oakland-like-new-large-1-bedroom-in/6857825131.html,oakland hills / mills,37.79207,-122.212749,piedmont
eby,650ft2,2,2 Bedroom unit in lovely house 6 blocks from UC!,2500,https://sfbay.craigslist.org/eby/apa/d/2-bedroom-unit-in-lovely-house-6-blocks/6856025852.html,berkeley,37.862256,-122.26532,berkeley
eby,500ft2,1,PRIME LOCATION 1 BR 1 BA in Elmwood 6 blocks from UCB,2100,https://sfbay.craigslist.org/eby/apa/d/berkeley-prime-location-1-br-1-ba-in/6856009502.html,berkeley,37.8664,-122.257,berkeley
eby,660ft2,1,"Ideal vanity, Spacious living, Modern kitchen, Walnut Creek 1BR apt",1925,https://sfbay.craigslist.org/eby/apa/d/walnut-creek-ideal-vanity-spacious/6834875712.html,walnut creek,37.89882,-122.055889,walnut creek
eby,900ft2,2,2BD/1BA Newly Renovated,2300,https://sfbay.craigslist.org/eby/apa/d/oakland-2bd-1ba-newly-renovated/6842359230.html,"2120 8th Avenue, Oakland, CA",37.798296,-122.244304,oakland
eby,450ft2,1,"Furnished Studio Suite - Pleasant Hill, CA",2448,https://sfbay.craigslist.org/eby/apa/d/walnut-creek-furnished-studio-suite/6857812192.html,concord / pleasant hill / martinez,37.933341,-122.059285,pleasant hill
eby,700ft2,1,Garden-like setting 1 Bedroom Apartment,1550,https://sfbay.craigslist.org/eby/apa/d/martinez-garden-like-setting-1-bedroom/6857817876.html,concord / pleasant hill / martinez,38.007244,-122.11108,martinez
eby,1150ft2,3,3 BED FURNISHED SUITE,1900,https://sfbay.craigslist.org/eby/apa/d/berkeley-3-bed-furnished-suite/6855321649.html,Berkeley,37.8927,-122.2761,albany
eby,592ft2,1,"Low emission car charging stations, Flexible Lease Terms, Mail room",2894,https://sfbay.craigslist.org/eby/apa/d/oakland-low-emission-car-charging/6854229238.html,oakland rockridge / claremont,37.833826,-122.25358,piedmont
eby,700ft2,1,Nice 1Bdrm for rent in Vallejo,1475,https://sfbay.craigslist.org/eby/apa/d/vallejo-nice-1bdrm-for-rent-in-vallejo/6857808445.html,vallejo / benicia,38.1053,-122.2474,vallejo
eby,,1,Studio/ apartment for rent/lease,1895,https://sfbay.craigslist.org/eby/apa/d/oakland-studio-apartment-for-rent-lease/6857808371.html,oakland west,37.818927,-122.28328,oakland
eby,1136ft2,2,"2 BD, Detached Garage, Available for rent",1998,https://sfbay.craigslist.org/eby/apa/d/vacaville-2-bd-detached-garage/6855754019.html,fairfield / vacaville,38.3847,-121.9887,vacaville
eby,434ft2,0,Gorgeous Lake Merritt convenient location with lake views,1800,https://sfbay.craigslist.org/eby/apa/d/oakland-gorgeous-lake-merritt/6855843162.html,oakland downtown,37.805027,-122.26158,oakland
eby,650ft2,1,Upscale In-law unit 1 bed/1 bath,1850,https://sfbay.craigslist.org/eby/apa/d/san-ramon-upscale-in-law-unit-1-bed-1/6841828877.html,danville / san ramon,37.7636,-121.9155,san ramon
eby,850ft2,2,Beautiful 2 bedrooms apt near UC Berkeley with amazing Panoramic view,3700,https://sfbay.craigslist.org/eby/apa/d/berkeley-beautiful-2-bedrooms-apt-near/6857790862.html,berkeley,37.868725,-122.244679,berkeley
eby,1200ft2,3,Martinez 3 bd 1 bth Home for Rent,2400,https://sfbay.craigslist.org/eby/apa/d/martinez-martinez-3-bd-1-bth-home-for/6847542914.html,concord / pleasant hill / martinez,38.00965,-122.121286,martinez
eby,1758ft2,3,Antioch 3 Bed 2 Bath Home for Rent,2500,https://sfbay.craigslist.org/eby/apa/d/antioch-antioch-3-bed-2-bath-home-for/6851352855.html,brentwood / oakley,37.999845,-121.827983,antioch
eby,1027ft2,2,Don't Miss out on our Special Call For Details !!,1823,https://sfbay.craigslist.org/eby/apa/d/tracy-dont-miss-out-on-our-special-call/6852864634.html,"Tracy,CA",37.6567,-121.4955,tracy
eby,,0,Room for rent all utilities included $550,550,https://sfbay.craigslist.org/eby/apa/d/pittsburg-room-for-rent-all-utilities/6855260413.html,concord / pleasant hill / martinez,38.02692,-121.93597,bay point
eby,1100ft2,2,Roomy ! Beautiful! Downtown Remodel!,2295,https://sfbay.craigslist.org/eby/apa/d/walnut-creek-roomy-beautiful-downtown/6850285950.html,walnut creek,37.9053,-122.0549,walnut creek
eby,1950ft2,1,"Spacious, Furnished Live/Work Loft For Rent",3500,https://sfbay.craigslist.org/eby/apa/d/emeryville-spacious-furnished-live-work/6852701299.html,emeryville,37.830582,-122.283754,oakland
eby,300ft2,1,Fully-furnished 1BDR in-law unit for rent near Dixon Road in Milpitas,1550,https://sfbay.craigslist.org/eby/apa/d/milpitas-fully-furnished-1bdr-in-law/6856038315.html,fremont / union city / newark,37.459538,-121.909368,milpitas
eby,545ft2,1,"Off-street courtyard, quiet apartment - Upper CV, 1Bd/1Ba",1775,https://sfbay.craigslist.org/eby/apa/d/hayward-off-street-courtyard-quiet/6852600838.html,hayward / castro valley,37.695367,-122.068748,castro valley
eby,1025ft2,3,3bdr Berdina Rd,2850,https://sfbay.craigslist.org/eby/apa/d/castro-valley-3bdr-berdina-rd/6834383258.html,hayward / castro valley,37.7015,-122.0782,castro valley
eby,1250ft2,4,4beds 2baths Galt St,3300,https://sfbay.craigslist.org/eby/apa/d/san-leandro-4beds-2baths-galt-st/6848863375.html,san leandro,37.6892,-122.1507,san lorenzo
eby,875ft2,2,"Playground, Hardwood Flooring, Laundry Facilities",1860,https://sfbay.craigslist.org/eby/apa/d/antioch-playground-hardwood-flooring/6844705356.html,brentwood / oakley,38.008321,-121.864673,pittsburg
eby,,2,2 Bedroom In Commuters Paradise-Brand New Resort-Just N. Of emeryville,2395,https://sfbay.craigslist.org/eby/apa/d/san-pablo-2-bedroom-in-commuters/6852029472.html,emeryville,37.965743,-122.319132,san pablo
eby,,0,Beautiful 3 beds 2.5 baths Single-Family Home,2700,https://sfbay.craigslist.org/eby/apa/d/danville-beautiful-3-beds-25-baths/6857740989.html,danville / san ramon,37.8321,-121.9167,san ramon
eby,696ft2,2,2br convenient central Berkeley,2200,https://sfbay.craigslist.org/eby/apa/d/berkeley-2br-convenient-central-berkeley/6857744669.html,berkeley,37.861226,-122.259613,berkeley
eby,1300ft2,0,2BED -2 BATH- TOTAL GEM,2850,https://sfbay.craigslist.org/eby/apa/d/oakland-2bed-2-bath-total-gem/6857744293.html,oakland lake merritt / grand,37.770308,-122.102154,san leandro
eby,593ft2,1,"Roller shade and tilt-in casement windows, Walk-in closets, Mail room",3049,https://sfbay.craigslist.org/eby/apa/d/oakland-roller-shade-and-tilt-in/6839794516.html,oakland rockridge / claremont,37.833826,-122.25358,piedmont
eby,1240ft2,2,"2/BD, Package Locker, Basketball Court",2179,https://sfbay.craigslist.org/eby/apa/d/vacaville-2-bd-package-locker/6855756286.html,fairfield / vacaville,38.3847,-121.9887,vacaville
eby,1050ft2,2,2 Story Condo Concord/Walnut Creek Border,2000,https://sfbay.craigslist.org/eby/apa/d/concord-2-story-condo-concord-walnut/6857736172.html,concord / pleasant hill / martinez,37.9504,-122.0263,concord
eby,1122ft2,2,"Beautiful 2 beds,1bath home in desirable location",1800,https://sfbay.craigslist.org/eby/apa/d/vallejo-beautiful-2-beds1bath-home-in/6857733630.html,vallejo / benicia,38.110823,-122.252501,vallejo
eby,693ft2,1,Move In Ready Plus One Month Rent Free !!,1744,https://sfbay.craigslist.org/eby/apa/d/tracy-move-in-ready-plus-one-month-rent/6852866137.html,"Tracy,CA",37.6567,-121.4955,tracy
eby,650ft2,1,"Modern kitchen, 1BR apt, Desired gas stove! San Pablo, Near stores",1650,https://sfbay.craigslist.org/eby/apa/d/richmond-modern-kitchen-1br-apt-desired/6853339705.html,"hercules, pinole, san pablo, el sob",37.951929,-122.330973,san pablo
eby,708ft2,1,"In-Unit Laundry, Private Balcony, Balcony or Patio",1715,https://sfbay.craigslist.org/eby/apa/d/antioch-in-unit-laundry-private-balcony/6843147274.html,concord / pleasant hill / martinez,38.008321,-121.864673,pittsburg
eby,634ft2,1,"Walnut Creek 1BR apt, Generous closets, Desired vanity, Open livingrm",1895,https://sfbay.craigslist.org/eby/apa/d/walnut-creek-walnut-creek-1br-apt/6841431214.html,walnut creek,37.89882,-122.055889,walnut creek
eby,,3,Perfect for 1 to 6 guests. Close to UC Berkeley,1900,https://sfbay.craigslist.org/eby/apa/d/berkeley-perfect-for-1-to-6-guests/6857716388.html,"Berkeley, CA",37.8571,-122.25,berkeley
eby,875ft2,2,"Gated Community, Playground, Mirrored Wardrobe",1875,https://sfbay.craigslist.org/eby/apa/d/antioch-gated-community-playground/6844705332.html,brentwood / oakley,38.008321,-121.864673,pittsburg
eby,,1,Completely Separate 1 Bedroom In Law Unit Hardwood Floors,850,https://sfbay.craigslist.org/eby/apa/d/oakland-completely-separate-1-bedroom/6857719127.html,oakland downtown,37.8011,-122.2104,piedmont
eby,790ft2,1,"Cultured Marble Bathroom Vanity, Spacious Walk in Closet, Playground",1779,https://sfbay.craigslist.org/eby/apa/d/vacaville-cultured-marble-bathroom/6855776023.html,fairfield / vacaville,38.3847,-121.9887,vacaville
eby,1528ft2,0,East Vallejo - Georgia St and Maple Ave to IDORA Ave. Nice Neighborhoo,1300,https://sfbay.craigslist.org/eby/apa/d/vallejo-east-vallejo-georgia-st-and/6857717506.html,vallejo / benicia,38.0985,-122.2124,vallejo
eby,1528ft2,3,East Vallejo - Georgia St and Maple Ave to IDORA Ave. Nice Neighborhoo,1300,https://sfbay.craigslist.org/eby/apa/d/vallejo-east-vallejo-georgia-st-and/6857716787.html,vallejo / benicia,38.0985,-122.2124,vallejo
eby,1064ft2,2,"2/BD, Flexible Lease Terms Available, Breakfast bars",1881,https://sfbay.craigslist.org/eby/apa/d/tracy-2-bd-flexible-lease-terms/6852881436.html,"Tracy,CA",37.6567,-121.4955,tracy
eby,614ft2,1,Beautiful cute condo!! Prime location.. walking distance to everywhere,1995,https://sfbay.craigslist.org/eby/apa/d/pleasant-hill-beautiful-cute-condo/6853704983.html,concord / pleasant hill / martinez,37.975259,-122.070853,pleasant hill
eby,,3,Lovely 3BD Victorian Flat in Berkeley,1750,https://sfbay.craigslist.org/eby/apa/d/berkeley-lovely-3bd-victorian-flat-in/6852503174.html,Berkeley,37.8606,-122.2967,albany
eby,,2,Beautiful Unit  Between Elmwood and Campus,2900,https://sfbay.craigslist.org/eby/apa/d/berkeley-beautiful-unit-between-elmwood/6857714316.html,berkeley,37.864326,-122.252179,berkeley
eby,450ft2,0,Large Studio near North Berkeley BART (Hearst&West),1950,https://sfbay.craigslist.org/eby/apa/d/berkeley-large-studio-near-north/6857714279.html,berkeley,37.872325,-122.28708,berkeley
eby,,1,Newark 全新装修house雅房出租,850,https://sfbay.craigslist.org/eby/apa/d/newark-house/6857714088.html,fremont / union city / newark,37.526909,-122.018295,newark
eby,898ft2,2,"NEW wood-style flooring, REMODELED 2BR 1BA apt, downtown Walnut Creek",2495,https://sfbay.craigslist.org/eby/apa/d/walnut-creek-new-wood-style-flooring/6852689540.html,walnut creek,37.89882,-122.055889,walnut creek
eby,700ft2,1,"Large one bedroom/enclosed garage optional  ,walk score 95",1925,https://sfbay.craigslist.org/eby/apa/d/berkeley-large-one-bedroom-enclosed/6853286767.html,oakland north / temescal,37.849273,-122.267575,berkeley
eby,400ft2,0,Studio in-law No mo. Bills near Bart bus shops,1450,https://sfbay.craigslist.org/eby/apa/d/moraga-studio-in-law-no-mo-bills-near/6857710690.html,lafayette / orinda / moraga,37.8437,-122.1242,moraga
eby,,1,"1br Cottage, Elegant, Quiet, Nice Place!",1950,https://sfbay.craigslist.org/eby/apa/d/hayward-1br-cottage-elegant-quiet-nice/6850305158.html,hayward / castro valley,37.6374,-122.067,hayward
eby,746ft2,1,$150 Security Deposit (approved credit)special for 01 Bedrooms  !!!,2180,https://sfbay.craigslist.org/eby/apa/d/walnut-creek-150-security-deposit/6846370538.html,walnut creek,37.926423,-122.054473,walnut creek
eby,,2,Nice duplex unit on Martin Luther King Jr. Wy,2400,https://sfbay.craigslist.org/eby/apa/d/emeryville-nice-duplex-unit-on-martin/6857710103.html,oakland north / temescal,37.843817,-122.270579,berkeley
eby,800ft2,1,BEAUTIFULLY FURNISHED APARTMENT EL SOBRANTE HILLS  $2400,2400,https://sfbay.craigslist.org/eby/apa/d/beautifully-furnished-apartment-el/6857710078.html,"hercules, pinole, san pablo, el sob",37.951823,-122.26728,el sobrante
eby,,1,"1 bedroom single detached house with backyard,1 car offstreet parking",2100,https://sfbay.craigslist.org/eby/apa/d/emeryville-1-bedroom-single-detached/6857710057.html,emeryville,37.847726,-122.28568,berkeley
eby,,1,"1 bedroom single detached house with backyard,1 car offstreet parking",2100,https://sfbay.craigslist.org/eby/apa/d/emeryville-1-bedroom-single-detached/6857710016.html,emeryville,37.847726,-122.28568,berkeley
eby,800ft2,1,BEAUTIFULLY FURNISHED APARTMENT EL SOBRANTE HILLS  $2400,2400,https://sfbay.craigslist.org/eby/apa/d/beautifully-furnished-apartment-el/6857709685.html,"hercules, pinole, san pablo, el sob",37.951823,-122.26728,el sobrante
eby,800ft2,1,BEAUTIFULLY FURNISHED APARTMENT EL SOBRANTE HILLS  $2400,2400,https://sfbay.craigslist.org/eby/apa/d/beautifully-furnished-apartment-el/6857709621.html,"hercules, pinole, san pablo, el sob",37.951823,-122.26728,el sobrante
eby,800ft2,1,BEAUTIFULLY FURNISHED APARTMENT EL SOBRANTE HILLS  $2400,2400,https://sfbay.craigslist.org/eby/apa/d/beautifully-furnished-apartment-el/6857709577.html,"hercules, pinole, san pablo, el sob",37.951823,-122.26728,el sobrante
eby,708ft2,1,"Washer/Dryer., Package Receiving, Fitness Center",1675,https://sfbay.craigslist.org/eby/apa/d/antioch-washer-dryer-package-receiving/6852883512.html,pittsburg / antioch,38.008321,-121.864673,pittsburg
eby,800ft2,1,BEAUTIFULLY FURNISHED APARTMENT EL SOBRANTE HILLS  $2400,2400,https://sfbay.craigslist.org/eby/apa/d/beautifully-furnished-apartment-el/6857709465.html,"hercules, pinole, san pablo, el sob",37.951823,-122.26728,el sobrante
eby,800ft2,1,BEAUTIFULLY FURNISHED APARTMENT EL SOBRANTE HILLS  $2400,2400,https://sfbay.craigslist.org/eby/apa/d/beautifully-furnished-apartment-el/6850458975.html,"hercules, pinole, san pablo, el sob",37.951823,-122.26728,el sobrante
eby,800ft2,1,BEAUTIFULLY FURNISHED APARTMENT EL SOBRANTE HILLS  $2400,2400,https://sfbay.craigslist.org/eby/apa/d/beautifully-furnished-apartment-el/6835219126.html,"hercules, pinole, san pablo, el sob",37.951823,-122.26728,el sobrante
eby,800ft2,1,BEAUTIFULLY FURNISHED APARTMENT EL SOBRANTE HILLS  $2400,2400,https://sfbay.craigslist.org/eby/apa/d/beautifully-furnished-apartment-el/6835218124.html,"hercules, pinole, san pablo, el sob",37.951823,-122.26728,el sobrante
eby,800ft2,1,BEAUTIFULLY FURNISHED APARTMENT EL SOBRANTE HILLS  $2400,2400,https://sfbay.craigslist.org/eby/apa/d/beautifully-furnished-apartment-el/6835217406.html,"hercules, pinole, san pablo, el sob",37.951823,-122.26728,el sobrante
eby,800ft2,1,BEAUTIFULLY FURNISHED APARTMENT EL SOBRANTE HILLS  $2400,2400,https://sfbay.craigslist.org/eby/apa/d/beautifully-furnished-apartment-el/6835193372.html,"hercules, pinole, san pablo, el sob",37.951823,-122.26728,el sobrante
eby,1324ft2,3,For Rent- 3 Bedroom 2 Ba New House - $2650/Mo,2650,https://sfbay.craigslist.org/eby/apa/d/pittsburg-for-rent-3-bedroom-2-ba-new/6857709307.html,pittsburg / antioch,38.018927,-121.869907,pittsburg
eby,,0,"Enchanting two bedroom apartment with backyard, W/D and parking!",3200,https://sfbay.craigslist.org/eby/apa/d/berkeley-enchanting-two-bedroom/6856069980.html,berkeley,37.866542,-122.289139,berkeley
eby,,3,"""FULLY REMODELED"" 3 Bdrm, 1 Bath, Duplex",2695,https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-3-bdrm-1-bath/6857706679.html,West Oakland,37.812949,-122.296745,oakland
eby,690ft2,1,"Vegetable garden, Roller shade and tilt-in casement windows, Mail room",3362,https://sfbay.craigslist.org/eby/apa/d/oakland-vegetable-garden-roller-shade/6844769367.html,oakland rockridge / claremont,37.833826,-122.25358,piedmont
eby,,3,"""FULLY REMODELED"" 3 Bdrm, 2 Bath, Duplex",2795,https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-3-bdrm-2-bath/6857706718.html,Downtown Oakland,37.812921,-122.276388,oakland
eby,650ft2,2,Two bedroom in law unit for rent,1900,https://sfbay.craigslist.org/eby/apa/d/hayward-two-bedroom-in-law-unit-for-rent/6857707219.html,san leandro,37.692598,-122.11063,ashland
eby,750ft2,1,"QUIET, 1bd+Office/1ba, HW, Gas Stove, Big Dog OK -EZ Ferry to SF",1650,https://sfbay.craigslist.org/eby/apa/d/vallejo-quiet-1bdoffice-1ba-hw-gas/6857707167.html,St Vincent Hill/Vallejo,38.103106,-122.257404,vallejo
eby,,2,RODEO Large two bedroom 2 bath UPPER level Apartment,1785,https://sfbay.craigslist.org/eby/apa/d/rodeo-rodeo-large-two-bedroom-2-bath/6854396730.html,"hercules, pinole, san pablo, el sob",38.031507,-122.267145,hercules
eby,,0,"""FULLY REMODELED"" Large Studio, off st. parking, In law unit",1745,https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-large-studio/6857704215.html,Downtown Oakland,37.813734,-122.282768,oakland
eby,1764ft2,4,$3800 / 4br – 1764 sq ft - New Luxury 4-bedroom Home in Dublin,3800,https://sfbay.craigslist.org/eby/apa/d/dublin-br-sq-ft-new-luxury-4-bedroom/6857706761.html,dublin / pleasanton / livermore,37.7166,-121.9226,dublin
eby,,1,"""FULLY REMODELED"" Large 1 Bdrm, 1 Bath, Apartment",1995,https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-large-1-bdrm-1/6857706701.html,Downtown Oakland,37.817924,-122.25771,oakland
eby,,2,"Available Now! Great Unit, Hardwood Floors, Modern Near BART",2595,https://sfbay.craigslist.org/eby/apa/d/emeryville-available-now-great-unit/6857706514.html,berkeley,37.846826,-122.27378,berkeley
eby,1400ft2,2,Huge 2 Bed and 2 Bath Apartment (1400 sq ft),3500,https://sfbay.craigslist.org/eby/apa/d/oakland-huge-2-bed-and-2-bath-apartment/6857706614.html,oakland west,37.813334,-122.300097,oakland
eby,,2,"Available Now! Great Unit, Hardwood Floors, Modern Near BART",2595,https://sfbay.craigslist.org/eby/apa/d/emeryville-available-now-great-unit/6857706473.html,berkeley,37.846826,-122.27378,berkeley
eby,1857ft2,4,Upgraded 4BD/2.5BA SFR home in Ardenwood,3599,https://sfbay.craigslist.org/eby/apa/d/fremont-upgraded-4bd-25ba-sfr-home-in/6857706395.html,fremont / union city / newark,37.565491,-122.055402,newark
eby,1550ft2,3,Completely Upgraded 3 BR 2 1/2 Bath Townhouse,2800,https://sfbay.craigslist.org/eby/apa/d/hayward-completely-upgraded-3-br-bath/6857706127.html,hayward / castro valley,37.680333,-122.097785,cherryland
eby,1550ft2,3,Spacious like new 3 BR Townhouse,2800,https://sfbay.craigslist.org/eby/apa/d/hayward-spacious-like-new-3-br-townhouse/6857705883.html,hayward / castro valley,37.680333,-122.097785,cherryland
eby,,3,"""FULLY REMODELED"" 3 Bdrm, 1 Bath, Apartment",2695,https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-3-bdrm-1-bath/6857704231.html,Downtown Oakland,37.812237,-122.276856,oakland
eby,,1,"""FULLY REMODELED"" 1 Bdrm, 1 Bath, Apartment",1895,https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-1-bdrm-1-bath/6857704261.html,West Oakland,37.810456,-122.295209,oakland
eby,,3,"""FULLY REMODELED"" 3 Bdrm, 2 Bath, Duplex",2795,https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-3-bdrm-2-bath/6857703829.html,Downtown Oakland,37.812921,-122.276388,oakland
eby,790ft2,1,"1 bedroom, Detached Garage, Playground",1819,https://sfbay.craigslist.org/eby/apa/d/vacaville-1-bedroom-detached-garage/6850832198.html,fairfield / vacaville,38.3847,-121.9887,vacaville
eby,,0,"""FULLY REMODELED"" Large Studio, off st. parking, In law unit",1745,https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-large-studio/6857703300.html,Downtown Oakland,37.813734,-122.282768,oakland
eby,693ft2,1,Save $$ Move In Ready Plus One Month Of Free Rent !!!,1744,https://sfbay.craigslist.org/eby/apa/d/tracy-save-move-in-ready-plus-one-month/6852883542.html,"Tracy,CA",37.6567,-121.4955,tracy
eby,,3,"""FULLY REMODELED"" 3 Bdrm, 1 Bath, Duplex",2695,https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-3-bdrm-1-bath/6857703784.html,West Oakland,37.812949,-122.296745,oakland
eby,,4,"""FULLY REMODELED"" 4 Bdrm, 2 Bath, Duplex",3295,https://sfbay.craigslist.org/eby/apa/d/emeryville-fully-remodeled-4-bdrm-2/6857704277.html,Emeryville,37.825452,-122.287092,oakland
eby,,3,"""FULLY REMODELED"" 3 Bdrm, 2 Bath, House",3295,https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-3-bdrm-2-bath/6857704247.html,West Oakland,37.813244,-122.295584,oakland
eby,950ft2,2,2 Bedrm 1 Bathrm Apartment Downtown Walnut Creek Available May 1st,2395,https://sfbay.craigslist.org/eby/apa/d/walnut-creek-2-bedrm-1-bathrm-apartment/6854914842.html,walnut creek,37.900359,-122.053832,walnut creek
eby,,1,"""FULLY REMODELED"" 1 Bdrm, 1 Bath, Apartment",1895,https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-1-bdrm-1-bath/6857703409.html,West Oakland,37.810456,-122.295209,oakland
eby,,3,"""FULLY REMODELED"" 3 Bdrm, 1 Bath, Apartment",2695,https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-3-bdrm-1-bath/6857703320.html,Downtown Oakland,37.812237,-122.276856,oakland
eby,,1,"""FULLY REMODELED"" Large 1 Bdrm, 1 Bath, Apartment",1995,https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-large-1-bdrm-1/6857703815.html,Downtown Oakland,37.817924,-122.25771,oakland
eby,,1,"""FULLY REMODELED"" Large 1 Bdrm, 1 Bath, Apartment",1995,https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-large-1-bdrm-1/6857702549.html,Downtown Oakland,37.817924,-122.25771,oakland
eby,,4,"""FULLY REMODELED"" 4 Bdrm, 2 Bath, Duplex",3295,https://sfbay.craigslist.org/eby/apa/d/emeryville-fully-remodeled-4-bdrm-2/6857703767.html,Emeryville,37.825452,-122.287092,oakland
eby,926ft2,2,Great condo in Warm Springs,2700,https://sfbay.craigslist.org/eby/apa/d/fremont-great-condo-in-warm-springs/6855232881.html,fremont / union city / newark,37.5176,-121.9287,fremont
eby,1465ft2,4,4 beds/2 baths House,2850,https://sfbay.craigslist.org/eby/apa/d/hayward-4-beds-2-baths-house/6857703371.html,hayward / castro valley,37.6374,-122.067,hayward
eby,,3,"""FULLY REMODELED"" 3 Bdrm, 2 Bath, House",3295,https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-3-bdrm-2-bath/6857703338.html,West Oakland,37.813244,-122.295584,oakland
eby,986ft2,2,"Ceiling Fan, Pet Friendly, Balcony or Patio",1995,https://sfbay.craigslist.org/eby/apa/d/antioch-ceiling-fan-pet-friendly/6848054843.html,pittsburg / antioch,38.008321,-121.864673,pittsburg
eby,,3,$812 off w/Move in by 2/22 ! 1/ 2 off App Fee Call NOW for more info,812,https://sfbay.craigslist.org/eby/apa/d/pittsburg-812-off-move-in-by-off-app/6843157471.html,"Bay Point, CA",38.0031,-121.9172,pittsburg
eby,,3,"""FULLY REMODELED"" 3 Bdrm, 2 Bath, Duplex",2795,https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-3-bdrm-2-bath/6857702624.html,Downtown Oakland,37.812921,-122.276388,oakland
eby,,3,"""FULLY REMODELED"" 3 Bdrm, 1 Bath, Duplex",2695,https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-3-bdrm-1-bath/6857702514.html,West Oakland,37.812949,-122.296745,oakland
eby,,4,"""FULLY REMODELED"" 4 Bdrm, 2 Bath, Duplex",3295,https://sfbay.craigslist.org/eby/apa/d/emeryville-fully-remodeled-4-bdrm-2/6857702494.html,Emeryville,37.825452,-122.287092,oakland
eby,1500ft2,0,Beautiful 3 Bedroom 2 Baths Home for Rent,2800,https://sfbay.craigslist.org/eby/apa/d/oakland-beautiful-3-bedroom-2-baths/6857702085.html,oakland lake merritt / grand,37.7957,-122.2429,oakland
eby,,2,2BR Duplex Unit for Rent,2100,https://sfbay.craigslist.org/eby/apa/d/emeryville-2br-duplex-unit-for-rent/6847738384.html,emeryville,37.834326,-122.277693,oakland
eby,,3,3 BEDROOM & 1 BATH APT. FOR RENT $3600/mo.,3600,https://sfbay.craigslist.org/eby/apa/d/berkeley-3-bedroom-1-bath-apt-for-rent/6857701595.html,berkeley,37.8784,-122.2655,berkeley
eby,1500ft2,4,Paradise Meets West Oakland,3700,https://sfbay.craigslist.org/eby/apa/d/oakland-paradise-meets-west-oakland/6857685537.html,oakland downtown,37.813427,-122.27308,oakland
eby,1723ft2,4,Close to Bart - OPEN HOUSE THIS WEEKEND,2450,https://sfbay.craigslist.org/eby/apa/d/antioch-close-to-bart-open-house-this/6857701249.html,pittsburg / antioch,37.965228,-121.768294,antioch
eby,650ft2,1,"Standout Apartment Home: Open Floor Plan, Views, Designer Unit at Lake",2650,https://sfbay.craigslist.org/eby/apa/d/oakland-standout-apartment-home-open/6842313537.html,oakland lake merritt / grand,37.81153,-122.256246,oakland
eby,650ft2,1,CONCIERGE SERVICE+VERY PERSONAL BOUTIQUE APT+WALK WHOLE FOODS+BART,2650,https://sfbay.craigslist.org/eby/apa/d/oakland-concierge-servicevery-personal/6854087405.html,oakland lake merritt / grand,37.811683,-122.256052,oakland
eby,650ft2,1,"5 Star Yelp Reviews: Come see our beloved, modern boutique community",2650,https://sfbay.craigslist.org/eby/apa/d/oakland-5-star-yelp-reviews-come-see/6854086760.html,oakland lake merritt / grand,37.811784,-122.256224,oakland
eby,650ft2,1,*3RD FLOOR FAB HILL VIEWS*CONCIERGE SERVICE*HEART OF LAKE MERRITT,2650,https://sfbay.craigslist.org/eby/apa/d/oakland-3rd-floor-fab-hill/6847717902.html,oakland lake merritt / grand,37.811649,-122.256203,oakland
eby,,2,2 BEDROOM & 1 BATH APT. FOR RENT $2600/mo.,2600,https://sfbay.craigslist.org/eby/apa/d/2-bedroom-1-bath-apt-for-rent-2600-mo/6857701025.html,berkeley,37.8664,-122.257,berkeley
eby,650ft2,1,"Honest 5 Star Yelp Reviews, Concierge Management Service, Stylish Bldg",2650,https://sfbay.craigslist.org/eby/apa/d/oakland-honest-5-star-yelp-reviews/6853273422.html,oakland lake merritt / grand,37.81153,-122.256074,oakland
